munid,municipality,iscity,provid,muncode,isactive,psgc_code,urban_rural,,
1034,JOSE DALMAN (PONOT),0,55,,1,97222000,,,"'97222000':'JOSE DALMAN (PONOT)',"
1035,GUTALAC,0,55,,1,97223000,,,"'97223000':'GUTALAC',"
1036,BALIGUIAN,0,55,,1,97224000,,,"'97224000':'BALIGUIAN',"
1037,GODOD,0,55,,1,97225000,,,"'97225000':'GODOD',"
1038,BACUNGAN (Leon T. Postigo),0,55,,1,97226000,,,"'97226000':'BACUNGAN (Leon T. Postigo)',"
1039,KALAWIT,0,55,,1,97227000,,,"'97227000':'KALAWIT',"
1040,AURORA,0,56,,1,97302000,,,"'97302000':'AURORA',"
1041,BAYOG,0,56,,1,97303000,,,"'97303000':'BAYOG',"
1042,DIMATALING,0,56,,1,97305000,,,"'97305000':'DIMATALING',"
1043,DINAS,0,56,,1,97306000,,,"'97306000':'DINAS',"
1044,DUMALINAO,0,56,,1,97307000,,,"'97307000':'DUMALINAO',"
1045,DUMINGAG,0,56,,1,97308000,,,"'97308000':'DUMINGAG',"
1046,KUMALARANG,0,56,,1,97311000,,,"'97311000':'KUMALARANG',"
1047,LABANGAN,0,56,,1,97312000,,,"'97312000':'LABANGAN',"
1048,LAPUYAN,0,56,,1,97313000,,,"'97313000':'LAPUYAN',"
1049,MAHAYAG,0,56,,1,97315000,,,"'97315000':'MAHAYAG',"
1050,MARGOSATUBIG,0,56,,1,97317000,,,"'97317000':'MARGOSATUBIG',"
1051,MIDSALIP,0,56,,1,97318000,,,"'97318000':'MIDSALIP',"
1052,MOLAVE,0,56,,1,97319000,,,"'97319000':'MOLAVE',"
1053,PAGADIAN CITY (Capital),1,56,,1,97322000,,,"'97322000':'PAGADIAN CITY (Capital)',"
1054,RAMON MAGSAYSAY (LIARGO),0,56,,1,97323000,,,"'97323000':'RAMON MAGSAYSAY (LIARGO)',"
1055,SAN MIGUEL,0,56,,1,97324000,,,"'97324000':'SAN MIGUEL',"
1056,SAN PABLO,0,56,,1,97325000,,,"'97325000':'SAN PABLO',"
1057,TABINA,0,56,,1,97327000,,,"'97327000':'TABINA',"
1058,TAMBULIG,0,56,,1,97328000,,,"'97328000':'TAMBULIG',"
1059,TUKURAN,0,56,,1,97330000,,,"'97330000':'TUKURAN',"
1060,ZAMBOANGA CITY,2,56,,0,97332000,,,"'97332000':'ZAMBOANGA CITY',"
1061,LAKEWOOD,0,56,,1,97333000,,,"'97333000':'LAKEWOOD',"
1062,JOSEFINA,0,56,,1,97337000,,,"'97337000':'JOSEFINA',"
1063,PITOGO,0,56,,1,97338000,,,"'97338000':'PITOGO',"
1064,SOMINOT (DON MARIANO MARCOS),0,56,,1,97340000,,,"'97340000':'SOMINOT (DON MARIANO MARCOS)',"
1065,VINCENZO A. SAGUN,0,56,,1,97341000,,,"'97341000':'VINCENZO A. SAGUN',"
1066,GUIPOS,0,56,,1,97343000,,,"'97343000':'GUIPOS',"
1067,TIGBAO,0,56,,1,97344000,,,"'97344000':'TIGBAO',"
1068,ALICIA,0,57,,1,98301000,,,"'98301000':'ALICIA',"
1069,BUUG,0,57,,1,98302000,,,"'98302000':'BUUG',"
1070,DIPLAHAN,0,57,,1,98303000,,,"'98303000':'DIPLAHAN',"
1071,IMELDA,0,57,,1,98304000,,,"'98304000':'IMELDA',"
1072,IPIL (Capital),0,57,,1,98305000,,,"'98305000':'IPIL (Capital)',"
1073,KABASALAN,0,57,,1,98306000,,,"'98306000':'KABASALAN',"
1074,MABUHAY,0,57,,1,98307000,,,"'98307000':'MABUHAY',"
1075,MALANGAS,0,57,,1,98308000,,,"'98308000':'MALANGAS',"
1076,NAGA,0,57,,1,98309000,,,"'98309000':'NAGA',"
1077,OLUTANGA,0,57,,1,98310000,,,"'98310000':'OLUTANGA',"
1078,PAYAO,0,57,,1,98311000,,,"'98311000':'PAYAO',"
1079,ROSELLER LIM,0,57,,1,98312000,,,"'98312000':'ROSELLER LIM',"
1080,SIAY,0,57,,1,98313000,,,"'98313000':'SIAY',"
1081,TALUSAN,0,57,,1,98314000,,,"'98314000':'TALUSAN',"
1082,TITAY,0,57,,1,98315000,,,"'98315000':'TITAY',"
1083,TUNGAWAN,0,57,,1,98316000,,,"'98316000':'TUNGAWAN',"
1084,CITY OF ISABELA (Capital),2,58,,0,99701000,U,,"'99701000':'CITY OF ISABELA (Capital)',"
1085,BAUNGON,0,59,,1,101301000,,,"'101301000':'BAUNGON',"
1086,DAMULOG,0,59,,1,101302000,,,"'101302000':'DAMULOG',"
1087,DANGCAGAN,0,59,,1,101303000,,,"'101303000':'DANGCAGAN',"
1088,DON CARLOS,0,59,,1,101304000,,,"'101304000':'DON CARLOS',"
1089,IMPASUG-ONG,0,59,,1,101305000,,,"'101305000':'IMPASUG-ONG',"
1090,KADINGILAN,0,59,,1,101306000,,,"'101306000':'KADINGILAN',"
1091,KALILANGAN,0,59,,1,101307000,,,"'101307000':'KALILANGAN',"
1092,KIBAWE,0,59,,1,101308000,,,"'101308000':'KIBAWE',"
1093,KITAOTAO,0,59,,1,101309000,,,"'101309000':'KITAOTAO',"
1094,LANTAPAN,0,59,,1,101310000,,,"'101310000':'LANTAPAN',"
1095,LIBONA,0,59,,1,101311000,,,"'101311000':'LIBONA',"
1096,CITY OF MALAYBALAY (Capital),1,59,,1,101312000,,,"'101312000':'CITY OF MALAYBALAY (Capital)',"
1097,MALITBOG,0,59,,1,101313000,,,"'101313000':'MALITBOG',"
1098,MANOLO FORTICH,0,59,,1,101314000,,,"'101314000':'MANOLO FORTICH',"
1099,MARAMAG,0,59,,1,101315000,,,"'101315000':'MARAMAG',"
1100,PANGANTUCAN,0,59,,1,101316000,,,"'101316000':'PANGANTUCAN',"
1101,QUEZON,0,59,,1,101317000,,,"'101317000':'QUEZON',"
1102,SAN FERNANDO,0,59,,1,101318000,,,"'101318000':'SAN FERNANDO',"
1103,SUMILAO,0,59,,1,101319000,,,"'101319000':'SUMILAO',"
1104,TALAKAG,0,59,,1,101320000,,,"'101320000':'TALAKAG',"
1105,CITY OF VALENCIA,1,59,,1,101321000,,,"'101321000':'CITY OF VALENCIA',"
1106,CABANGLASAN,0,59,,1,101322000,,,"'101322000':'CABANGLASAN',"
1107,CATARMAN,0,60,,1,101801000,,,"'101801000':'CATARMAN',"
1108,GUINSILIBAN,0,60,,1,101802000,,,"'101802000':'GUINSILIBAN',"
1109,MAHINOG,0,60,,1,101803000,,,"'101803000':'MAHINOG',"
1110,MAMBAJAO - Capital,0,60,,1,101804000,,,"'101804000':'MAMBAJAO - Capital',"
1111,SAGAY,0,60,,1,101805000,,,"'101805000':'SAGAY',"
1112,BACOLOD,0,61,,1,103501000,,,"'103501000':'BACOLOD',"
1113,BALOI,0,61,,1,103502000,,,"'103502000':'BALOI',"
1114,BAROY,0,61,,1,103503000,,,"'103503000':'BAROY',"
1115,ILIGAN CITY,2,61,,0,103504000,U,,"'103504000':'ILIGAN CITY',"
1116,KAPATAGAN,0,61,,1,103505000,,,"'103505000':'KAPATAGAN',"
1117,SULTAN NAGA DIMAPORO (KAROMATAN),0,61,,1,103506000,,,"'103506000':'SULTAN NAGA DIMAPORO (KAROMATAN)',"
1118,KAUSWAGAN,0,61,,1,103507000,,,"'103507000':'KAUSWAGAN',"
1119,KOLAMBUGAN,0,61,,1,103508000,,,"'103508000':'KOLAMBUGAN',"
1120,LALA,0,61,,1,103509000,,,"'103509000':'LALA',"
1121,LINAMON,0,61,,1,103510000,,,"'103510000':'LINAMON',"
1122,MAGSAYSAY,0,61,,1,103511000,,,"'103511000':'MAGSAYSAY',"
1123,MAIGO,0,61,,1,103512000,,,"'103512000':'MAIGO',"
1124,MATUNGAO,0,61,,1,103513000,,,"'103513000':'MATUNGAO',"
1125,MUNAI,0,61,,1,103514000,,,"'103514000':'MUNAI',"
1126,NUNUNGAN,0,61,,1,103515000,,,"'103515000':'NUNUNGAN',"
1127,PANTAO RAGAT,0,61,,1,103516000,,,"'103516000':'PANTAO RAGAT',"
1128,POONA PIAGAPO,0,61,,1,103517000,,,"'103517000':'POONA PIAGAPO',"
1129,SALVADOR,0,61,,1,103518000,,,"'103518000':'SALVADOR',"
1130,SAPAD,0,61,,1,103519000,,,"'103519000':'SAPAD',"
1131,TAGOLOAN,0,61,,1,103520000,,,"'103520000':'TAGOLOAN',"
1132,TANGCAL,0,61,,1,103521000,,,"'103521000':'TANGCAL',"
1133,TUBOD (Capital),0,61,,1,103522000,,,"'103522000':'TUBOD (Capital)',"
1134,PANTAR,0,61,,1,103523000,,,"'103523000':'PANTAR',"
1135,ALORAN,0,62,,1,104201000,,,"'104201000':'ALORAN',"
1136,BALIANGAO,0,62,,1,104202000,,,"'104202000':'BALIANGAO',"
1137,BONIFACIO,0,62,,1,104203000,,,"'104203000':'BONIFACIO',"
1138,CALAMBA,0,62,,1,104204000,,,"'104204000':'CALAMBA',"
1139,CLARIN,0,62,,1,104205000,,,"'104205000':'CLARIN',"
1140,CONCEPCION,0,62,,1,104206000,,,"'104206000':'CONCEPCION',"
1141,JIMENEZ,0,62,,1,104207000,,,"'104207000':'JIMENEZ',"
1142,LOPEZ JAENA,0,62,,1,104208000,,,"'104208000':'LOPEZ JAENA',"
1143,OROQUIETA CITY (Capital),1,62,,1,104209000,,,"'104209000':'OROQUIETA CITY (Capital)',"
1144,OZAMIS CITY,1,62,,1,104210000,,,"'104210000':'OZAMIS CITY',"
1145,PANAON,0,62,,1,104211000,,,"'104211000':'PANAON',"
1146,PLARIDEL,0,62,,1,104212000,,,"'104212000':'PLARIDEL',"
1147,SAPANG DALAGA,0,62,,1,104213000,,,"'104213000':'SAPANG DALAGA',"
1148,SINACABAN,0,62,,1,104214000,,,"'104214000':'SINACABAN',"
1149,TANGUB CITY,1,62,,1,104215000,,,"'104215000':'TANGUB CITY',"
1150,TUDELA,0,62,,1,104216000,,,"'104216000':'TUDELA',"
1151,DON VICTORIANO CHIONGBIAN  (DON MARIANO MARCOS),0,62,,1,104217000,,,"'104217000':'DON VICTORIANO CHIONGBIAN  (DON MARIANO MARCOS)',"
1152,ALUBIJID,0,63,,1,104301000,,,"'104301000':'ALUBIJID',"
1153,BALINGASAG,0,63,,1,104302000,,,"'104302000':'BALINGASAG',"
1154,BALINGOAN,0,63,,1,104303000,,,"'104303000':'BALINGOAN',"
1155,BINUANGAN,0,63,,1,104304000,,,"'104304000':'BINUANGAN',"
1156,CAGAYAN DE ORO CITY (Capital),2,63,,0,104305000,,,"'104305000':'CAGAYAN DE ORO CITY (Capital)',"
1157,CLAVERIA,0,63,,1,104306000,,,"'104306000':'CLAVERIA',"
1158,CITY OF EL SALVADOR,1,63,,1,104307000,,,"'104307000':'CITY OF EL SALVADOR',"
1159,GINGOOG CITY,1,63,,1,104308000,,,"'104308000':'GINGOOG CITY',"
1160,GITAGUM,0,63,,1,104309000,,,"'104309000':'GITAGUM',"
1161,INITAO,0,63,,1,104310000,,,"'104310000':'INITAO',"
1162,JASAAN,0,63,,1,104311000,,,"'104311000':'JASAAN',"
1163,KINOGUITAN,0,63,,1,104312000,,,"'104312000':'KINOGUITAN',"
1164,LAGONGLONG,0,63,,1,104313000,,,"'104313000':'LAGONGLONG',"
1165,LAGUINDINGAN,0,63,,1,104314000,,,"'104314000':'LAGUINDINGAN',"
1166,LIBERTAD,0,63,,1,104315000,,,"'104315000':'LIBERTAD',"
1167,LUGAIT,0,63,,1,104316000,,,"'104316000':'LUGAIT',"
1168,MAGSAYSAY (LINUGOS),0,63,,1,104317000,,,"'104317000':'MAGSAYSAY (LINUGOS)',"
1169,MANTICAO,0,63,,1,104318000,,,"'104318000':'MANTICAO',"
1170,MEDINA,0,63,,1,104319000,,,"'104319000':'MEDINA',"
1171,NAAWAN,0,63,,1,104320000,,,"'104320000':'NAAWAN',"
1172,OPOL,0,63,,1,104321000,,,"'104321000':'OPOL',"
1173,SALAY,0,63,,1,104322000,,,"'104322000':'SALAY',"
1174,SUGBONGCOGON,0,63,,1,104323000,,,"'104323000':'SUGBONGCOGON',"
1175,TAGOLOAN,0,63,,1,104324000,,,"'104324000':'TAGOLOAN',"
1176,Talisayan,0,63,,1,104325000,,,"'104325000':'Talisayan',"
1177,Villanueva,0,63,,1,104326000,,,"'104326000':'Villanueva',"
1178,Asuncion (Saug),0,64,,1,112301000,,,"'112301000':'Asuncion (Saug)',"
1179,Carmen,0,64,,1,112303000,,,"'112303000':'Carmen',"
1180,Kapalong,0,64,,1,112305000,,,"'112305000':'Kapalong',"
1181,New Corella,0,64,,1,112314000,,,"'112314000':'New Corella',"
1182,City of Panabo,1,64,,1,112315000,,,"'112315000':'City of Panabo',"
1183,Island Garden City of Samal,1,64,,1,112317000,,,"'112317000':'Island Garden City of Samal',"
1184,Santo Tomas,0,64,,1,112318000,,,"'112318000':'Santo Tomas',"
1185,City of Tagum (Capital),1,64,,1,112319000,,,"'112319000':'City of Tagum (Capital)',"
1186,Talaingod,0,64,,1,112322000,,,"'112322000':'Talaingod',"
1187,Braulio E. Dujali,0,64,,1,112323000,,,"'112323000':'Braulio E. Dujali',"
1188,San Isidro,0,64,,1,112324000,,,"'112324000':'San Isidro',"
1189,Bansalan,0,66,,1,112401000,,,"'112401000':'Bansalan',"
1190,Davao City,2,66,,0,112402000,,,"'112402000':'Davao City',"
1191,City of Digos (Capital),1,66,,1,112403000,,,"'112403000':'City of Digos (Capital)',"
1192,Hagonoy,0,66,,1,112404000,,,"'112404000':'Hagonoy',"
1193,Kiblawan,0,66,,1,112406000,,,"'112406000':'Kiblawan',"
1194,Magsaysay,0,66,,1,112407000,,,"'112407000':'Magsaysay',"
1195,Malalag,0,66,,1,112408000,,,"'112408000':'Malalag',"
1196,Matanao,0,66,,1,112410000,,,"'112410000':'Matanao',"
1197,Padada,0,66,,1,112411000,,,"'112411000':'Padada',"
1198,Santa Cruz,0,66,,1,112412000,,,"'112412000':'Santa Cruz',"
1199,Sulop,0,66,,1,112414000,,,"'112414000':'Sulop',"
1200,Baganga,0,65,,1,112501000,,,"'112501000':'Baganga',"
1201,Banaybanay,0,65,,1,112502000,,,"'112502000':'Banaybanay',"
1202,Boston,0,65,,1,112503000,,,"'112503000':'Boston',"
1203,Caraga,0,65,,1,112504000,,,"'112504000':'Caraga',"
1204,Cateel,0,65,,1,112505000,,,"'112505000':'Cateel',"
1205,Governor Generoso,0,65,,1,112506000,,,"'112506000':'Governor Generoso',"
1206,Lupon,0,65,,1,112507000,,,"'112507000':'Lupon',"
1207,Manay,0,65,,1,112508000,,,"'112508000':'Manay',"
1208,City of Mati (Capital),1,65,,1,112509000,,,"'112509000':'City of Mati (Capital)',"
1209,San Isidro,0,65,,1,112510000,,,"'112510000':'San Isidro',"
1210,Tarragona,0,65,,1,112511000,,,"'112511000':'Tarragona',"
1211,Compostela,0,67,,1,118201000,,,"'118201000':'Compostela',"
1212,Laak (San Vicente),0,67,,1,118202000,,,"'118202000':'Laak (San Vicente)',"
1213,Mabini (Dona Alicia),0,67,,1,118203000,,,"'118203000':'Mabini (Dona Alicia)',"
1214,Maco,0,67,,1,118204000,,,"'118204000':'Maco',"
1215,Maragusan (San Mariano),0,67,,1,118205000,,,"'118205000':'Maragusan (San Mariano)',"
1216,Mawab,0,67,,1,118206000,,,"'118206000':'Mawab',"
1217,Monkayo,0,67,,1,118207000,,,"'118207000':'Monkayo',"
1218,Montevista,0,67,,1,118208000,,,"'118208000':'Montevista',"
1219,Nabunturan (Capital),0,67,,1,118209000,,,"'118209000':'Nabunturan (Capital)',"
1220,New Bataan,0,67,,1,118210000,,,"'118210000':'New Bataan',"
1221,Pantukan,0,67,,1,118211000,,,"'118211000':'Pantukan',"
1222,Don Marcelino,0,66,,1,118601000,,,"'118601000':'Don Marcelino',"
1223,Jose Abad Santos (Trinidad),0,66,,1,118602000,,,"'118602000':'Jose Abad Santos (Trinidad)',"
1224,Malita,0,66,,1,118603000,,,"'118603000':'Malita',"
1225,Santa Maria,0,68,,1,118604000,,,"'118604000':'Santa Maria',"
1226,Sarangani,0,66,,1,118605000,,,"'118605000':'Sarangani',"
1227,Alamada,0,69,,1,124701000,,,"'124701000':'Alamada',"
1228,Carmen,0,69,,1,124702000,,,"'124702000':'Carmen',"
1229,Kabacan,0,69,,1,124703000,,,"'124703000':'Kabacan',"
1230,City of Kidapawan (Capital),1,69,,1,124704000,,,"'124704000':'City of Kidapawan (Capital)',"
1231,Libungan,0,69,,1,124705000,,,"'124705000':'Libungan',"
1232,Magpet,0,69,,1,124706000,,,"'124706000':'Magpet',"
1233,Makilala,0,69,,1,124707000,,,"'124707000':'Makilala',"
1234,Matalam,0,69,,1,124708000,,,"'124708000':'Matalam',"
1235,Midsayap,0,69,,1,124709000,,,"'124709000':'Midsayap',"
1236,Mlang,0,69,,1,124710000,,,"'124710000':'Mlang',"
1237,Pigcawayan,0,69,,1,124711000,,,"'124711000':'Pigcawayan',"
1238,Pikit,0,69,,1,124712000,,,"'124712000':'Pikit',"
1239,President Roxas,0,69,,1,124713000,,,"'124713000':'President Roxas',"
1240,Tulunan,0,69,,1,124714000,,,"'124714000':'Tulunan',"
1241,Antipas,0,69,,1,124715000,,,"'124715000':'Antipas',"
1242,Banisilan,0,69,,1,124716000,,,"'124716000':'Banisilan',"
1243,Aleosan,0,69,,1,124717000,,,"'124717000':'Aleosan',"
1244,Arakan,0,69,,1,124718000,,,"'124718000':'Arakan',"
1245,Banga,0,71,,1,126302000,,,"'126302000':'Banga',"
1246,General Santos City (Dadiangas),2,71,,0,126303000,,,"'126303000':'General Santos City (Dadiangas)',"
1247,City of Koronadal (Capital),1,71,,1,126306000,,,"'126306000':'City of Koronadal (Capital)',"
1248,Norala,0,71,,1,126311000,,,"'126311000':'Norala',"
1249,Polomolok,0,71,,1,126312000,,,"'126312000':'Polomolok',"
1250,Surallah,0,71,,1,126313000,,,"'126313000':'Surallah',"
1251,Tampakan,0,71,,1,126314000,,,"'126314000':'Tampakan',"
1252,Tantangan,0,71,,1,126315000,,,"'126315000':'Tantangan',"
1253,Tboli,0,71,,1,126316000,,,"'126316000':'Tboli',"
1254,Tupi,0,71,,1,126317000,,,"'126317000':'Tupi',"
1255,Santo Nino,0,71,,1,126318000,,,"'126318000':'Santo Nino',"
1256,Lake Sebu,0,71,,1,126319000,,,"'126319000':'Lake Sebu',"
1257,Bagumbayan,0,72,,1,126501000,,,"'126501000':'Bagumbayan',"
1258,Columbio,0,72,,1,126502000,,,"'126502000':'Columbio',"
1259,Esperanza,0,72,,1,126503000,,,"'126503000':'Esperanza',"
1260,Isulan (Capital),0,72,,1,126504000,,,"'126504000':'Isulan (Capital)',"
1261,Kalamansig,0,72,,1,126505000,,,"'126505000':'Kalamansig',"
1262,Lebak,0,72,,1,126506000,,,"'126506000':'Lebak',"
1263,Lutayan,0,72,,1,126507000,,,"'126507000':'Lutayan',"
1264,Lambayong (Mariano Marcos),0,72,,1,126508000,,,"'126508000':'Lambayong (Mariano Marcos)',"
1265,Palimbang,0,72,,1,126509000,,,"'126509000':'Palimbang',"
1266,President Quirino,0,72,,1,126510000,,,"'126510000':'President Quirino',"
1267,City of Tacurong,1,72,,1,126511000,,,"'126511000':'City of Tacurong',"
1268,Sen. Ninoy Aquino,0,72,,1,126512000,,,"'126512000':'Sen. Ninoy Aquino',"
1269,Alabel (Capital),0,70,,1,128001000,,,"'128001000':'Alabel (Capital)',"
1270,Glan,0,70,,1,128002000,,,"'128002000':'Glan',"
1271,Kiamba,0,70,,1,128003000,,,"'128003000':'Kiamba',"
1272,Maasim,0,70,,1,128004000,,,"'128004000':'Maasim',"
1273,Maitum,0,70,,1,128005000,,,"'128005000':'Maitum',"
1274,Malapatan,0,70,,1,128006000,,,"'128006000':'Malapatan',"
1275,Malungon,0,70,,1,128007000,,,"'128007000':'Malungon',"
1276,Cotabato City,2,73,,0,129804000,U,,"'129804000':'Cotabato City',"
1277,CITY OF MANILA,1,85,,1,133900000,,,"'133900000':'CITY OF MANILA',"
1278,CITY OF MANDALUYONG,1,85,,1,137401000,,,"'137401000':'CITY OF MANDALUYONG',"
1279,CITY OF MARIKINA,1,85,,1,137402000,,,"'137402000':'CITY OF MARIKINA',"
1280,CITY OF PASIG,1,85,,1,137403000,,,"'137403000':'CITY OF PASIG',"
1281,QUEZON CITY,1,85,,1,137404000,,,"'137404000':'QUEZON CITY',"
1282,CITY OF SAN JUAN,1,85,,1,137405000,,,"'137405000':'CITY OF SAN JUAN',"
1283,CALOOCAN CITY,1,85,,1,137501000,,,"'137501000':'CALOOCAN CITY',"
1284,CITY OF MALABON,1,85,,1,137502000,,,"'137502000':'CITY OF MALABON',"
1285,CITY OF NAVOTAS,1,85,,1,137503000,,,"'137503000':'CITY OF NAVOTAS',"
1286,CITY OF VALENZUELA,1,85,,1,137504000,,,"'137504000':'CITY OF VALENZUELA',"
1287,CITY OF LAS PInAS,1,85,,1,137601000,,,"'137601000':'CITY OF LAS PInAS',"
1288,CITY OF MAKATI,1,85,,1,137602000,,,"'137602000':'CITY OF MAKATI',"
1289,CITY OF MUNTINLUPA,1,85,,1,137603000,,,"'137603000':'CITY OF MUNTINLUPA',"
1290,CITY OF PARAnAQUE,1,85,,1,137604000,,,"'137604000':'CITY OF PARAnAQUE',"
1291,PASAY CITY,1,85,,1,137605000,,,"'137605000':'PASAY CITY',"
1292,PATEROS,0,85,,1,137606000,,,"'137606000':'PATEROS',"
1293,TAGUIG CITY,1,85,,1,137607000,,,"'137607000':'TAGUIG CITY',"
1294,BANGUED (Capital),0,1,,1,140101000,,,"'140101000':'BANGUED (Capital)',"
1295,BOLINEY,0,1,,1,140102000,,,"'140102000':'BOLINEY',"
1296,BUCAY,0,1,,1,140103000,,,"'140103000':'BUCAY',"
1297,BUCLOC,0,1,,1,140104000,,,"'140104000':'BUCLOC',"
1298,DAGUIOMAN,0,1,,1,140105000,,,"'140105000':'DAGUIOMAN',"
1299,DANGLAS,0,1,,1,140106000,,,"'140106000':'DANGLAS',"
1300,DOLORES,0,1,,1,140107000,,,"'140107000':'DOLORES',"
1301,LA PAZ,0,1,,1,140108000,,,"'140108000':'LA PAZ',"
1302,LACUB,0,1,,1,140109000,,,"'140109000':'LACUB',"
1303,LAGANGILANG,0,1,,1,140110000,,,"'140110000':'LAGANGILANG',"
1304,LAGAYAN,0,1,,1,140111000,,,"'140111000':'LAGAYAN',"
1305,LANGIDEN,0,1,,1,140112000,,,"'140112000':'LANGIDEN',"
1306,LICUAN-BAAY (LICUAN),0,1,,1,140113000,,,"'140113000':'LICUAN-BAAY (LICUAN)',"
1307,LUBA,0,1,,1,140114000,,,"'140114000':'LUBA',"
1308,MALIBCONG,0,1,,1,140115000,,,"'140115000':'MALIBCONG',"
1309,MANABO,0,1,,1,140116000,,,"'140116000':'MANABO',"
1310,PEnARRUBIA,0,1,,1,140117000,,,"'140117000':'PEnARRUBIA',"
1311,PIDIGAN,0,1,,1,140118000,,,"'140118000':'PIDIGAN',"
1312,PILAR,0,1,,1,140119000,,,"'140119000':'PILAR',"
1313,SALLAPADAN,0,1,,1,140120000,,,"'140120000':'SALLAPADAN',"
1314,SAN ISIDRO,0,1,,1,140121000,,,"'140121000':'SAN ISIDRO',"
1315,SAN JUAN,0,1,,1,140122000,,,"'140122000':'SAN JUAN',"
1316,SAN QUINTIN,0,1,,1,140123000,,,"'140123000':'SAN QUINTIN',"
1317,TAYUM,0,1,,1,140124000,,,"'140124000':'TAYUM',"
1318,TINEG,0,1,,1,140125000,,,"'140125000':'TINEG',"
1319,TUBO,0,1,,1,140126000,,,"'140126000':'TUBO',"
1320,VILLAVICIOSA,0,1,,1,140127000,,,"'140127000':'VILLAVICIOSA',"
1321,ATOK,0,3,,1,141101000,,,"'141101000':'ATOK',"
1322,BAGUIO CITY,1,3,,1,141102000,,,"'141102000':'BAGUIO CITY',"
1323,BAKUN,0,3,,1,141103000,,,"'141103000':'BAKUN',"
1324,BOKOD,0,3,,1,141104000,,,"'141104000':'BOKOD',"
1325,BUGUIAS,0,3,,1,141105000,,,"'141105000':'BUGUIAS',"
1326,ITOGON,0,3,,1,141106000,,,"'141106000':'ITOGON',"
1327,KABAYAN,0,3,,1,141107000,,,"'141107000':'KABAYAN',"
1328,KAPANGAN,0,3,,1,141108000,,,"'141108000':'KAPANGAN',"
1329,KIBUNGAN,0,3,,1,141109000,,,"'141109000':'KIBUNGAN',"
1330,LA TRINIDAD (Capital),0,3,,1,141110000,,,"'141110000':'LA TRINIDAD (Capital)',"
1331,MANKAYAN,0,3,,1,141111000,,,"'141111000':'MANKAYAN',"
1332,SABLAN,0,3,,1,141112000,,,"'141112000':'SABLAN',"
1333,TUBA,0,3,,1,141113000,,,"'141113000':'TUBA',"
1334,TUBLAY,0,3,,1,141114000,,,"'141114000':'TUBLAY',"
1335,BANAUE,0,4,,1,142701000,,,"'142701000':'BANAUE',"
1336,HUNGDUAN,0,4,,1,142702000,,,"'142702000':'HUNGDUAN',"
1337,KIANGAN,0,4,,1,142703000,,,"'142703000':'KIANGAN',"
1338,LAGAWE (Capital),0,4,,1,142704000,,,"'142704000':'LAGAWE (Capital)',"
1339,LAMUT,0,4,,1,142705000,,,"'142705000':'LAMUT',"
1340,MAYOYAO,0,4,,1,142706000,,,"'142706000':'MAYOYAO',"
1341,ALFONSO LISTA (POTIA),0,4,,1,142707000,,,"'142707000':'ALFONSO LISTA (POTIA)',"
1342,AGUINALDO,0,4,,1,142708000,,,"'142708000':'AGUINALDO',"
1343,HINGYON,0,4,,1,142709000,,,"'142709000':'HINGYON',"
1344,TINOC,0,4,,1,142710000,,,"'142710000':'TINOC',"
1345,ASIPULO,0,4,,1,142711000,,,"'142711000':'ASIPULO',"
1346,BALBALAN,0,5,,1,143201000,,,"'143201000':'BALBALAN',"
1347,LUBUAGAN,0,5,,1,143206000,,,"'143206000':'LUBUAGAN',"
1348,PASIL,0,5,,1,143208000,,,"'143208000':'PASIL',"
1349,PINUKPUK,0,5,,1,143209000,,,"'143209000':'PINUKPUK',"
1350,RIZAL (LIWAN),0,5,,1,143211000,,,"'143211000':'RIZAL (LIWAN)',"
1351,CITY OF TABUK (Capital),1,5,,1,143213000,,,"'143213000':'CITY OF TABUK (Capital)',"
1352,TANUDAN,0,5,,1,143214000,,,"'143214000':'TANUDAN',"
1353,TINGLAYAN,0,5,,1,143215000,,,"'143215000':'TINGLAYAN',"
1354,BARLIG,0,6,,1,144401000,,,"'144401000':'BARLIG',"
1355,BAUKO,0,6,,1,144402000,,,"'144402000':'BAUKO',"
1356,BESAO,0,6,,1,144403000,,,"'144403000':'BESAO',"
1357,BONTOC (Capital),0,6,,1,144404000,,,"'144404000':'BONTOC (Capital)',"
1358,NATONIN,0,6,,1,144405000,,,"'144405000':'NATONIN',"
1359,PARACELIS,0,6,,1,144406000,,,"'144406000':'PARACELIS',"
1360,SABANGAN,0,6,,1,144407000,,,"'144407000':'SABANGAN',"
1361,SADANGA,0,6,,1,144408000,,,"'144408000':'SADANGA',"
1362,SAGADA,0,6,,1,144409000,,,"'144409000':'SAGADA',"
1363,TADIAN,0,6,,1,144410000,,,"'144410000':'TADIAN',"
1364,CALANASAN (BAYAG),0,2,,1,148101000,,,"'148101000':'CALANASAN (BAYAG)',"
1365,CONNER,0,2,,1,148102000,,,"'148102000':'CONNER',"
1366,FLORA,0,2,,1,148103000,,,"'148103000':'FLORA',"
1367,KABUGAO (Capital),0,2,,1,148104000,,,"'148104000':'KABUGAO (Capital)',"
1368,LUNA,0,2,,1,148105000,,,"'148105000':'LUNA',"
1369,PUDTOL,0,2,,1,148106000,,,"'148106000':'PUDTOL',"
1370,SANTA MARCELA,0,2,,1,148107000,,,"'148107000':'SANTA MARCELA',"
1371,City of Lamitan,1,79,,1,150702000,R,,"'150702000':'City of Lamitan',"
